variant_code,product_code,sku,unit_code,packaging_size,is_default,is_sell_default
P004767-V2,P004767,00027846,UNIT000003,10 Vỉ x 10 Viên,true,false
P004767-V3,P004767,00027846,UNIT000008,10 Viên,true,true
P004768-V1,P004768,00029246,UNIT000001,Hộp 20 Gói x 3950mg,true,false
P004768-V2,P004768,00029246,UNIT000009,20 Gói x 3950mg,true,true
P004769-V1,P004769,00030465,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004769-V2,P004769,00030465,UNIT000003,10 Vỉ x 10 Viên,true,false
P004769-V3,P004769,00030465,UNIT000008,10 Viên,true,true
P004770-V1,P004770,00001506,UNIT000002,Chai x 360g,true,true
P004771-V1,P004771,00041458,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004771-V2,P004771,00041458,UNIT000003,6 Vỉ x 10 Viên,true,false
P004771-V3,P004771,00041458,UNIT000008,10 Viên,true,true
P004772-V1,P004772,00503172,UNIT000001,Hộp x 150ml,true,true
P004773-V1,P004773,00007740,UNIT000001,Hộp 40 Viên,true,true
P004773-V2,P004773,00007740,UNIT000008,40 Viên,true,false
P004774-V1,P004774,00000981,UNIT000001,Hộp 5 Vỉ x 12 Viên,true,false
P004774-V2,P004774,00000981,UNIT000003,5 Vỉ x 12 Viên,true,false
P004774-V3,P004774,00000981,UNIT000008,12 Viên,true,true
P004775-V1,P004775,00017776,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004775-V2,P004775,00017776,UNIT000003,3 Vỉ x 10 Viên,true,false
P004775-V3,P004775,00017776,UNIT000008,10 Viên,true,false
P004776-V1,P004776,00027728,UNIT000001,Hộp 24 Gói x 3.95g,true,false
P004776-V2,P004776,00027728,UNIT000009,24 Gói x 3.95g,true,true
P004777-V1,P004777,00029350,UNIT000001,Hộp x 150ml,true,true
P004778-V1,P004778,00030805,UNIT000001,Hộp 20 Ống,true,false
P004778-V2,P004778,00030805,UNIT000018,20 Ống,true,true
P004779-V1,P004779,00030884,UNIT000001,Hộp 20 Ống x 10ml,true,false
P004779-V2,P004779,00030884,UNIT000018,20 Ống x 10ml,true,true
P004780-V1,P004780,00031540,UNIT000001,Hộp 30 Gói x 2g,true,true
P004780-V2,P004780,00031540,UNIT000009,30 Gói x 2g,true,false
P004781-V1,P004781,00020661,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004781-V2,P004781,00020661,UNIT000003,3 Vỉ x 10 Viên,true,false
P004781-V3,P004781,00020661,UNIT000008,10 Viên,true,true
P004782-V1,P004782,00020286,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004782-V2,P004782,00020286,UNIT000003,3 Vỉ x 10 Viên,true,false
P004782-V3,P004782,00020286,UNIT000008,10 Viên,true,true
P004783-V1,P004783,00020660,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004783-V2,P004783,00020660,UNIT000003,3 Vỉ x 10 Viên,true,false
P004783-V3,P004783,00020660,UNIT000008,10 Viên,true,true
P004784-V1,P004784,00029001,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004784-V2,P004784,00029001,UNIT000003,10 Vỉ x 10 Viên,true,false
P004784-V3,P004784,00029001,UNIT000008,10 Viên,true,true
P004785-V1,P004785,00043452,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004785-V2,P004785,00043452,UNIT000003,3 Vỉ x 10 Viên,true,false
P004785-V3,P004785,00043452,UNIT000008,10 Viên,true,true
P004786-V1,P004786,00033639,UNIT000002,Chai 100 Viên,true,false
P004786-V2,P004786,00033639,UNIT000008,100 Viên,true,true
P004787-V1,P004787,00050291,UNIT000001,Hộp 2 Vỉ x 15 Viên,true,false
P004787-V2,P004787,00050291,UNIT000003,2 Vỉ x 15 Viên,true,false
P004787-V3,P004787,00050291,UNIT000008,15 Viên,true,true
P004788-V1,P004788,00044552,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004788-V2,P004788,00044552,UNIT000003,1 Vỉ x 4 Viên,true,false
P004788-V3,P004788,00044552,UNIT000008,4 Viên,true,true
P004789-V1,P004789,00044551,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004789-V2,P004789,00044551,UNIT000003,1 Vỉ x 4 Viên,true,false
P004789-V3,P004789,00044551,UNIT000008,4 Viên,true,true
P004790-V1,P004790,00010976,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004790-V2,P004790,00010976,UNIT000003,3 Vỉ x 10 Viên,true,false
P004790-V3,P004790,00010976,UNIT000008,10 Viên,true,true
P004791-V1,P004791,00006407,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004791-V2,P004791,00006407,UNIT000003,3 Vỉ x 10 Viên,true,false
P004791-V3,P004791,00006407,UNIT000008,10 Viên,true,true
P004792-V1,P004792,00005072,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004792-V2,P004792,00005072,UNIT000003,3 Vỉ x 10 Viên,true,false
P004792-V3,P004792,00005072,UNIT000008,10 Viên,true,true
P004793-V1,P004793,00001111,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004793-V2,P004793,00001111,UNIT000003,6 Vỉ x 10 Viên,true,false
P004793-V3,P004793,00001111,UNIT000008,10 Viên,true,true
P004794-V1,P004794,00000618,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P004794-V2,P004794,00000618,UNIT000003,2 Vỉ x 10 Viên,true,false
P004794-V3,P004794,00000618,UNIT000008,10 Viên,true,true
P004795-V1,P004795,00000599,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004795-V2,P004795,00000599,UNIT000003,1 Vỉ x 4 Viên,true,false
P004795-V3,P004795,00000599,UNIT000008,4 Viên,true,true
P004796-V1,P004796,00027475,UNIT000001,Hộp 1 Vỉ x 1 Viên,true,true
P004796-V2,P004796,00027475,UNIT000003,1 Vỉ x 1 Viên,true,false
P004796-V3,P004796,00027475,UNIT000008,1 Viên,true,false
P004797-V1,P004797,00038127,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004797-V2,P004797,00038127,UNIT000003,3 Vỉ x 10 Viên,true,false
P004797-V3,P004797,00038127,UNIT000008,10 Viên,true,true
P004798-V1,P004798,00009887,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P004798-V2,P004798,00009887,UNIT000003,2 Vỉ x 10 Viên,true,false
P004798-V3,P004798,00009887,UNIT000008,10 Viên,true,true
P004799-V1,P004799,00008207,UNIT000001,Hộp 5 Vỉ x 6 Viên,true,false
P004799-V2,P004799,00008207,UNIT000003,5 Vỉ x 6 Viên,true,false
P004799-V3,P004799,00008207,UNIT000008,6 Viên,true,true
P004800-V1,P004800,00005065,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004800-V2,P004800,00005065,UNIT000003,3 Vỉ x 10 Viên,true,false
P004800-V3,P004800,00005065,UNIT000008,10 Viên,true,true
P004801-V1,P004801,00002009,UNIT000001,Hộp 1 Vỉ x 20 Viên,true,false
P004801-V2,P004801,00002009,UNIT000003,1 Vỉ x 20 Viên,true,false
P004801-V3,P004801,00002009,UNIT000008,20 Viên,true,true
P004802-V1,P004802,00000888,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004802-V2,P004802,00000888,UNIT000003,3 Vỉ x 10 Viên,true,false
P004802-V3,P004802,00000888,UNIT000008,10 Viên,true,true
P004803-V1,P004803,00021256,UNIT000001,Hộp 5 Vỉ x 10 Viên,true,false
P004803-V2,P004803,00021256,UNIT000003,5 Vỉ x 10 Viên,true,false
P004803-V3,P004803,00021256,UNIT000008,10 Viên,true,true
P004804-V1,P004804,00029215,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004804-V2,P004804,00029215,UNIT000003,3 Vỉ x 10 Viên,true,false
P004804-V3,P004804,00029215,UNIT000008,10 Viên,true,false
P004805-V1,P004805,00029647,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004805-V2,P004805,00029647,UNIT000003,3 Vỉ x 10 Viên,true,false
P004805-V3,P004805,00029647,UNIT000008,10 Viên,true,true
P004806-V1,P004806,00046909,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004806-V2,P004806,00046909,UNIT000003,10 Vỉ x 10 Viên,true,false
P004806-V3,P004806,00046909,UNIT000008,10 Viên,true,true
P004807-V1,P004807,00039516,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P004807-V2,P004807,00039516,UNIT000003,2 Vỉ x 10 Viên,true,false
P004807-V3,P004807,00039516,UNIT000008,10 Viên,true,true
P004808-V1,P004808,00038946,UNIT000001,Hộp 4 Chai x 100ml,true,true
P004808-V2,P004808,00038946,UNIT000002,4 Chai x 100ml,true,false
P004809-V1,P004809,00038742,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004809-V2,P004809,00038742,UNIT000003,3 Vỉ x 10 Viên,true,false
P004809-V3,P004809,00038742,UNIT000008,10 Viên,true,false
P004810-V1,P004810,00503923,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004810-V2,P004810,00503923,UNIT000003,1 Vỉ x 4 Viên,true,false
P004810-V3,P004810,00503923,UNIT000008,4 Viên,true,true
P004811-V1,P004811,00503818,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004811-V2,P004811,00503818,UNIT000003,3 Vỉ x 10 Viên,true,false
P004811-V3,P004811,00503818,UNIT000008,10 Viên,true,true
P004812-V1,P004812,00503588,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004812-V2,P004812,00503588,UNIT000003,6 Vỉ x 10 Viên,true,false
P004812-V3,P004812,00503588,UNIT000008,10 Viên,true,true
P004813-V1,P004813,00503150,UNIT000001,Hộp 1 Vỉ x 2 Viên,true,false
P004813-V2,P004813,00503150,UNIT000003,1 Vỉ x 2 Viên,true,false
P004813-V3,P004813,00503150,UNIT000008,2 Viên,true,true
P004814-V1,P004814,00501752,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004814-V2,P004814,00501752,UNIT000003,1 Vỉ x 4 Viên,true,false
P004814-V3,P004814,00501752,UNIT000008,4 Viên,true,true
P004815-V1,P004815,00501563,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004815-V2,P004815,00501563,UNIT000003,1 Vỉ x 4 Viên,true,false
P004815-V3,P004815,00501563,UNIT000008,4 Viên,true,true
P004816-V1,P004816,00501095,UNIT000001,Hộp 20 Ống x 7.5ml,true,true
P004816-V2,P004816,00501095,UNIT000018,20 Ống x 7.5ml,true,false
P004817-V1,P004817,00500856,UNIT000001,Hộp 10 Vỉ x 4 Viên,true,true
P004817-V2,P004817,00500856,UNIT000003,10 Vỉ x 4 Viên,true,false
P004817-V3,P004817,00500856,UNIT000008,4 Viên,true,false
P004818-V1,P004818,00500533,UNIT000001,Hộp 2 Vỉ x 15 Viên,true,false
P004818-V2,P004818,00500533,UNIT000003,2 Vỉ x 15 Viên,true,false
P004818-V3,P004818,00500533,UNIT000008,15 Viên,true,true
P004819-V1,P004819,00500033,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004819-V2,P004819,00500033,UNIT000003,1 Vỉ x 4 Viên,true,false
P004819-V3,P004819,00500033,UNIT000008,4 Viên,true,true
P004820-V1,P004820,00033320,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004820-V2,P004820,00033320,UNIT000003,6 Vỉ x 10 Viên,true,false
P004820-V3,P004820,00033320,UNIT000008,10 Viên,true,true
P004821-V1,P004821,00033012,UNIT000001,Hộp 20 Ống x 10ml,true,true
P004821-V2,P004821,00033012,UNIT000018,20 Ống x 10ml,true,false
P004822-V1,P004822,00010054,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004822-V2,P004822,00010054,UNIT000003,3 Vỉ x 10 Viên,true,false
P004822-V3,P004822,00010054,UNIT000008,10 Viên,true,true
P004823-V1,P004823,00009787,UNIT000001,Hộp 5 Vỉ x 10 Viên,true,false
P004823-V2,P004823,00009787,UNIT000003,5 Vỉ x 10 Viên,true,false
P004823-V3,P004823,00009787,UNIT000008,10 Viên,true,true
P004824-V1,P004824,00006462,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004824-V2,P004824,00006462,UNIT000003,6 Vỉ x 10 Viên,true,false
P004824-V3,P004824,00006462,UNIT000008,10 Viên,true,true
P004825-V1,P004825,00005575,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004825-V2,P004825,00005575,UNIT000003,3 Vỉ x 10 Viên,true,false
P004825-V3,P004825,00005575,UNIT000008,10 Viên,true,true
P004826-V1,P004826,00005064,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004826-V2,P004826,00005064,UNIT000003,3 Vỉ x 10 Viên,true,false
P004826-V3,P004826,00005064,UNIT000008,10 Viên,true,true
P004827-V1,P004827,00004856,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004827-V2,P004827,00004856,UNIT000003,3 Vỉ x 10 Viên,true,false
P004827-V3,P004827,00004856,UNIT000008,10 Viên,true,true
P004828-V1,P004828,00002134,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004828-V2,P004828,00002134,UNIT000003,1 Vỉ x 4 Viên,true,false
P004828-V3,P004828,00002134,UNIT000008,4 Viên,true,true
P004829-V1,P004829,00002012,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P004829-V2,P004829,00002012,UNIT000003,2 Vỉ x 10 Viên,true,false
P004829-V3,P004829,00002012,UNIT000008,10 Viên,true,true
P004830-V1,P004830,00015275,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004830-V2,P004830,00015275,UNIT000003,1 Vỉ x 4 Viên,true,false
P004830-V3,P004830,00015275,UNIT000008,4 Viên,true,true
P004831-V1,P004831,00004955,UNIT000001,Hộp 30 Viên,true,false
P004831-V2,P004831,00004955,UNIT000008,30 Viên,true,true
P004832-V1,P004832,00002823,UNIT000001,Hộp 50 Viên,true,false
P004832-V2,P004832,00002823,UNIT000008,50 Viên,true,true
P004833-V1,P004833,00018575,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004833-V2,P004833,00018575,UNIT000003,3 Vỉ x 10 Viên,true,false
P004833-V3,P004833,00018575,UNIT000008,10 Viên,true,false
P004834-V1,P004834,00018672,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004834-V2,P004834,00018672,UNIT000003,3 Vỉ x 10 Viên,true,false
P004834-V3,P004834,00018672,UNIT000008,10 Viên,true,true
P004835-V1,P004835,00018702,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004835-V2,P004835,00018702,UNIT000003,1 Vỉ x 4 Viên,true,false
P004835-V3,P004835,00018702,UNIT000008,4 Viên,true,true
P004836-V1,P004836,00020347,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004836-V2,P004836,00020347,UNIT000003,3 Vỉ x 10 Viên,true,false
P004836-V3,P004836,00020347,UNIT000008,10 Viên,true,true
P004837-V1,P004837,00020700,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004837-V2,P004837,00020700,UNIT000003,6 Vỉ x 10 Viên,true,false
P004837-V3,P004837,00020700,UNIT000008,10 Viên,true,true
P004838-V1,P004838,00020749,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P004838-V2,P004838,00020749,UNIT000003,10 Vỉ x 10 Viên,true,false
P004838-V3,P004838,00020749,UNIT000008,10 Viên,true,false
P004839-V1,P004839,00021986,UNIT000001,Hộp 2 Vỉ x 2 Viên,true,false
P004839-V2,P004839,00021986,UNIT000003,2 Vỉ x 2 Viên,true,false
P004839-V3,P004839,00021986,UNIT000008,2 Viên,true,true
P004840-V1,P004840,00027583,UNIT000001,Hộp 2 Vỉ x 2 Viên,true,false
P004840-V2,P004840,00027583,UNIT000003,2 Vỉ x 2 Viên,true,false
P004840-V3,P004840,00027583,UNIT000008,2 Viên,true,true
P004841-V1,P004841,00028899,UNIT000001,Hộp 5 Vỉ x 10 Viên,true,false
P004841-V2,P004841,00028899,UNIT000003,5 Vỉ x 10 Viên,true,false
P004841-V3,P004841,00028899,UNIT000008,10 Viên,true,true
P004842-V1,P004842,00029061,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004842-V2,P004842,00029061,UNIT000003,10 Vỉ x 10 Viên,true,false
P004842-V3,P004842,00029061,UNIT000008,10 Viên,true,true
P004843-V1,P004843,00029151,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004843-V2,P004843,00029151,UNIT000003,3 Vỉ x 10 Viên,true,false
P004843-V3,P004843,00029151,UNIT000008,10 Viên,true,true
P004844-V1,P004844,00029416,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004844-V2,P004844,00029416,UNIT000003,3 Vỉ x 10 Viên,true,false
P004844-V3,P004844,00029416,UNIT000008,10 Viên,true,false
P004845-V1,P004845,00030809,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004845-V2,P004845,00030809,UNIT000003,1 Vỉ x 4 Viên,true,false
P004845-V3,P004845,00030809,UNIT000008,4 Viên,true,true
P004846-V1,P004846,00030859,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004846-V2,P004846,00030859,UNIT000003,3 Vỉ x 10 Viên,true,false
P004846-V3,P004846,00030859,UNIT000008,10 Viên,true,false
P004847-V1,P004847,00030864,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004847-V2,P004847,00030864,UNIT000003,10 Vỉ x 10 Viên,true,false
P004847-V3,P004847,00030864,UNIT000008,10 Viên,true,true
P004848-V1,P004848,00030887,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004848-V2,P004848,00030887,UNIT000003,6 Vỉ x 10 Viên,true,false
P004848-V3,P004848,00030887,UNIT000008,10 Viên,true,true
P004849-V1,P004849,00031427,UNIT000001,Hộp 2 Vỉ x 20 Viên,true,false
P004849-V2,P004849,00031427,UNIT000003,2 Vỉ x 20 Viên,true,false
P004849-V3,P004849,00031427,UNIT000008,20 Viên,true,true
P004850-V1,P004850,00032268,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,true
P004850-V2,P004850,00032268,UNIT000003,1 Vỉ x 4 Viên,true,false
P004850-V3,P004850,00032268,UNIT000008,4 Viên,true,false
P004851-V1,P004851,00032339,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004851-V2,P004851,00032339,UNIT000003,1 Vỉ x 4 Viên,true,false
P004851-V3,P004851,00032339,UNIT000008,4 Viên,true,true
P004852-V1,P004852,00050114,UNIT000001,Hộp 60 Viên,true,false
P004852-V2,P004852,00050114,UNIT000008,60 Viên,true,true
P004853-V1,P004853,00049253,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004853-V2,P004853,00049253,UNIT000003,3 Vỉ x 10 Viên,true,false
P004853-V3,P004853,00049253,UNIT000008,10 Viên,true,true
P004854-V1,P004854,00043770,UNIT000001,Hộp 10 Vỉ x 15 Viên,true,false
P004854-V2,P004854,00043770,UNIT000003,10 Vỉ x 15 Viên,true,false
P004854-V3,P004854,00043770,UNIT000008,15 Viên,true,true
P004855-V1,P004855,00040673,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004855-V2,P004855,00040673,UNIT000003,1 Vỉ x 4 Viên,true,false
P004855-V3,P004855,00040673,UNIT000008,4 Viên,true,true
P004856-V1,P004856,00502461,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004856-V2,P004856,00502461,UNIT000003,10 Vỉ x 10 Viên,true,false
P004856-V3,P004856,00502461,UNIT000008,10 Viên,true,true
P004857-V1,P004857,00501379,UNIT000001,Hộp 2 Vỉ x 15 Viên,true,false
P004857-V2,P004857,00501379,UNIT000003,2 Vỉ x 15 Viên,true,false
P004857-V3,P004857,00501379,UNIT000008,15 Viên,true,true
P004858-V1,P004858,00501152,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004858-V2,P004858,00501152,UNIT000003,3 Vỉ x 10 Viên,true,false
P004858-V3,P004858,00501152,UNIT000008,10 Viên,true,true
P004859-V1,P004859,00501019,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004859-V2,P004859,00501019,UNIT000003,10 Vỉ x 10 Viên,true,false
P004859-V3,P004859,00501019,UNIT000008,10 Viên,true,true
P004860-V1,P004860,00033186,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004860-V2,P004860,00033186,UNIT000003,10 Vỉ x 10 Viên,true,false
P004860-V3,P004860,00033186,UNIT000008,10 Viên,true,true
P004861-V1,P004861,00011068,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004861-V2,P004861,00011068,UNIT000003,10 Vỉ x 10 Viên,true,false
P004861-V3,P004861,00011068,UNIT000008,10 Viên,true,true
P004862-V1,P004862,00005863,UNIT000001,Hộp 100 Viên,true,false
P004862-V2,P004862,00005863,UNIT000008,100 Viên,true,true
P004863-V1,P004863,00004924,UNIT000001,Hộp 5 Ống,true,false
P004863-V2,P004863,00004924,UNIT000018,5 Ống,true,true
P004864-V1,P004864,00000600,UNIT000001,Hộp 1 Vỉ x 10 Viên,true,false
P004864-V2,P004864,00000600,UNIT000003,1 Vỉ x 10 Viên,true,false
P004864-V3,P004864,00000600,UNIT000008,10 Viên,true,true
P004865-V1,P004865,00017839,UNIT000001,Hộp 1 Vỉ x 2 Viên,true,false
P004865-V2,P004865,00017839,UNIT000003,1 Vỉ x 2 Viên,true,false
P004865-V3,P004865,00017839,UNIT000008,2 Viên,true,true
P004866-V1,P004866,00020221,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004866-V2,P004866,00020221,UNIT000003,10 Vỉ x 10 Viên,true,false
P004866-V3,P004866,00020221,UNIT000008,10 Viên,true,true
P004867-V1,P004867,00020803,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P004867-V2,P004867,00020803,UNIT000003,10 Vỉ x 10 Viên,true,false
P004867-V3,P004867,00020803,UNIT000008,10 Viên,true,true
P004868-V1,P004868,00021513,UNIT000001,Hộp 50 Viên,true,false
P004868-V2,P004868,00021513,UNIT000008,50 Viên,true,true
P004869-V1,P004869,00027681,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004869-V2,P004869,00027681,UNIT000003,3 Vỉ x 10 Viên,true,false
P004869-V3,P004869,00027681,UNIT000008,10 Viên,true,true
P004870-V1,P004870,00029503,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P004870-V2,P004870,00029503,UNIT000003,10 Vỉ x 10 Viên,true,false
P004870-V3,P004870,00029503,UNIT000008,10 Viên,true,false
P004871-V1,P004871,00030343,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P004871-V2,P004871,00030343,UNIT000003,6 Vỉ x 10 Viên,true,false
P004871-V3,P004871,00030343,UNIT000008,10 Viên,true,true
P004872-V1,P004872,00043260,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004872-V2,P004872,00043260,UNIT000003,3 Vỉ x 10 Viên,true,false
P004872-V3,P004872,00043260,UNIT000008,10 Viên,true,true
P004873-V1,P004873,00502376,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P004873-V2,P004873,00502376,UNIT000003,3 Vỉ x 10 Viên,true,false
P004873-V3,P004873,00502376,UNIT000008,10 Viên,true,false
P004874-V1,P004874,00001367,UNIT000002,Chai x 100ml,true,true
P004875-V1,P004875,00006382,UNIT000001,Hộp 1 Vỉ x 4 Viên,true,false
P004875-V2,P004875,00006382,UNIT000003,1 Vỉ x 4 Viên,true,false
P004875-V3,P004875,00006382,UNIT000008,4 Viên,true,true
P004876-V1,P004876,00004861,UNIT000001,Hộp 150 Viên,true,false
P004876-V2,P004876,00004861,UNIT000008,150 Viên,true,true
P004877-V1,P004877,00002042,UNIT000001,Hộp 1 Vỉ x 12 Viên,true,false
P004877-V2,P004877,00002042,UNIT000003,1 Vỉ x 12 Viên,true,false
P004877-V3,P004877,00002042,UNIT000008,12 Viên,true,true
P004878-V1,P004878,00000621,UNIT000001,Hộp 100 Viên,true,true
P004878-V2,P004878,00000621,UNIT000008,100 Viên,true,false
P004879-V1,P004879,00000550,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004879-V2,P004879,00000550,UNIT000003,3 Vỉ x 10 Viên,true,false
P004879-V3,P004879,00000550,UNIT000008,10 Viên,true,true
P004880-V1,P004880,00016583,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P004880-V2,P004880,00016583,UNIT000003,10 Vỉ x 10 Viên,true,false
P004880-V3,P004880,00016583,UNIT000008,10 Viên,true,false
P004881-V1,P004881,00018034,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P004881-V2,P004881,00018034,UNIT000003,3 Vỉ x 10 Viên,true,false
P004881-V3,P004881,00018034,UNIT000008,10 Viên,true,true
P004882-V1,P004882,00018506,UNIT000001,Hộp 3 Cây x 2ml,true,true
P004882-V2,P004882,00018506,UNIT000016,3 Cây x 2ml,true,false
P004883-V1,P004883,00018989,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
