product_code,ingredient_code,strength_value,strength_unit
P002779,ING002800,,
P002780,ING002889,,
P002781,ING002808,,
P002782,ING002808,,
P002783,ING002816,,
P002784,ING002812,,
P002785,ING002737,,
P002786,ING002848,,
P002786,ING002828,,
P002787,ING002835,,
P002788,ING002811,,
P002789,ING002798,,
P002790,ING002944,,
P002791,ING002801,,
P002792,ING000710,,
P002793,ING000710,,
P002794,ING002890,,
P002795,ING002945,,
P002795,ING002760,,
P002796,ING002812,,
P002797,ING002783,,
P002798,ING002783,,
P002799,ING002832,,
P002799,ING002801,,
P002800,ING002797,,
P002801,ING002946,,
P002802,ING002812,,
P002803,ING002803,,
P002804,ING002802,,
P002805,ING002802,,
P002806,ING002803,,
P002807,ING002801,,
P002808,ING002798,,
P002809,ING002808,,
P002810,ING002801,,
P002811,ING002910,,
P002812,ING002945,,
P002812,ING002760,,
P002813,ING002783,,
P002814,ING002808,,
P002815,ING002829,,
P002816,ING002808,,
P002817,ING002804,,
P002817,ING002868,,
P002818,ING002797,,
P002819,ING002798,,
P002820,ING002808,,
P002821,ING002827,,
P002822,ING002803,,
P002823,ING002802,,
P002824,ING002947,,
P002825,ING000710,,
P002826,ING002860,,
P002827,ING002808,,
P002828,ING002812,,
P002829,ING002783,,
P002829,ING002778,,
P002830,ING002808,,
P002831,ING002783,,
P002831,ING002778,,
P002832,ING002820,,
P002833,ING002860,,
P002834,ING002886,,
P002835,ING002812,,
P002836,ING002948,,
P002837,ING002797,,
P002838,ING000710,,
P002839,ING002797,,
P002840,ING002857,,
P002841,ING002803,,
P002842,ING002806,,
P002842,ING002800,,
P002843,ING002798,,
P002844,ING002803,,
P002844,ING002806,,
P002845,ING002804,,
P002845,ING002806,,
P002846,ING002800,,
P002847,ING002828,,
P002847,ING002848,,
P002848,ING002797,,
P002849,ING002797,,
P002850,ING002892,,
P002851,ING002798,,
P002852,ING002798,,
P002853,ING002816,,
P002854,ING002801,,
P002855,ING002801,,
P002856,ING002812,,
P002857,ING002808,,
P002858,ING002800,,
P002858,ING002865,,
P002859,ING002801,,
P002860,ING002907,,
P002862,ING002856,,
P002863,ING002841,,
P002864,ING002806,,
P002864,ING002827,,
P002866,ING002937,,
P002867,ING002883,,
P002868,ING002864,,
P002869,ING002949,,
P002869,ING002950,,
P002869,ING002951,,
P002869,ING002952,,
P002869,ING002953,,
P002869,ING002954,,
P002869,ING002955,,
P002869,ING002956,,
P002869,ING002957,,
P002870,ING002801,,
P002871,ING002798,,
P002872,ING002958,,
P002872,ING002760,,
P002873,ING002959,,
P002874,ING002818,,
P002875,ING002810,,
P002876,ING002800,,
P002876,ING002801,,
P002877,ING002800,,
P002877,ING002801,,
P002878,ING002960,,
P002879,ING002734,,
P002880,ING001798,,
P002881,ING002873,,
P002882,ING002800,,
P002883,ING002961,,
P002884,ING002926,,
P002885,ING000239,,
P002885,ING002034,,
P002886,ING002891,,
P002887,ING002760,,
P002887,ING002962,,
P002888,ING002818,,
P002889,ING002884,,
P002889,ING002740,,
P002890,ING002838,,
P002891,ING002808,,
P002892,ING002865,,
P002892,ING002930,,
P002893,ING002825,,
P002894,ING002804,,
P002894,ING002865,,
P002895,ING002897,,
P002895,ING002797,,
P002896,ING002909,,
P002897,ING002864,,
P002898,ING002797,,
P002899,ING000225,,
P002899,ING002784,,
P002899,ING002189,,
P002899,ING002785,,
P002899,ING000210,,
P002899,ING002434,,
P002899,ING002773,,
P002899,ING000284,,
P002899,ING002731,,
P002900,ING002816,,
P002901,ING002864,,
P002902,ING002797,,
P002903,ING002802,,
P002904,ING002804,,
P002905,ING002804,,
P002906,ING002801,,
P002907,ING002801,,
P002908,ING002879,,
P002909,ING002799,,
P002909,ING002865,,
P002910,ING002963,,
P002911,ING002839,,
P002912,ING002798,,
P002913,ING002798,,
P002914,ING002799,,
P002915,ING002803,,
P002916,ING002816,,
P002916,ING002806,,
P002917,ING002812,,
P002918,ING002797,,
P002919,ING002800,,
P002920,ING002800,,
P002921,ING002963,,
P002922,ING002803,,
P002923,ING002803,,
P002924,ING002797,,
P002925,ING002831,,
P002926,ING002823,,
P002927,ING002800,,
P002928,ING002964,,
P002929,ING002965,,
P002930,ING002965,,
P002931,ING002825,,
P002932,ING002826,,
P002933,ING002034,,
P002933,ING000455,,
P002933,ING002901,,
P002934,ING002860,,
P002935,ING002860,,
P002936,ING002825,,
P002937,ING002800,,
P002938,ING002783,,
P002939,ING002846,,
P002940,ING002827,,
P002941,ING002910,,
P002942,ING002783,,
P002943,ING002809,,
P002944,ING000477,,
P002944,ING000086,,
P002944,ING002730,,
P002945,ING002827,,
P002946,ING002800,,
P002947,ING000225,,
P002947,ING002784,,
P002947,ING002189,,
P002947,ING002785,,
P002947,ING000210,,
P002947,ING002434,,
P002947,ING000284,,
P002947,ING002731,,
P002947,ING002773,,
P002948,ING002783,,
P002949,ING002808,,
P002950,ING002848,,
P002951,ING002797,,
P002952,ING002798,,
P002953,ING002808,,
P002954,ING002783,,
P002955,ING002800,,
P002955,ING002806,,
P002956,ING002798,,
P002957,ING002900,,
P002958,ING002808,,
P002959,ING002823,,
P002960,ING002808,,
P002961,ING000555,,
P002961,ING002742,,
P002962,ING002811,,
P002962,ING002806,,
P002963,ING002800,,
P002964,ING002848,,
P002964,ING002828,,
P002965,ING002802,,
P002966,ING002801,,
P002967,ING002966,,
P002968,ING002917,,
P002969,ING002808,,
P002970,ING002798,,
P002971,ING002801,,
P002972,ING002802,,
P002973,ING002883,,
P002974,ING002738,,
P002975,ING002827,,
P002976,ING002800,,
P002977,ING002736,,
P002978,ING002812,,
P002979,ING002963,,
P002980,ING000239,,
P002980,ING002034,,
P002981,ING002967,,
P002982,ING000284,,
P002982,ING000225,,
P002982,ING000210,,
P002982,ING002751,,
P002982,ING002750,,
P002982,ING000029,,
P002982,ING002968,,
P002982,ING002435,,
P002982,ING002207,,
P002982,ING002784,,
P002983,ING002798,,
P002984,ING002798,,
P002985,ING002823,,
P002986,ING002798,,
P002987,ING002900,,
P002988,ING002829,,
P002989,ING002799,,
P002990,ING002934,,
P002991,ING002835,,
P002992,ING002879,,
P002993,ING002958,,
P002994,ING002827,,
P002996,ING002841,,
P002997,ING002969,,
P002998,ING002860,,
P002999,ING002859,,
P003000,ING002824,,
P003000,ING002831,,
P003002,ING002825,,
P003003,ING002808,,
P003004,ING002970,,
P003005,ING002827,,
P003005,ING002865,,
P003006,ING002971,,
P003006,ING002865,,
P003007,ING002798,,
P003008,ING002866,,
P003009,ING002848,,
P003010,ING002972,,
P003011,ING002808,,
P003012,ING002804,,
P003013,ING002811,,
P003013,ING002806,,
P003014,ING002799,,
P003015,ING002798,,
P003016,ING002783,,
P003017,ING002818,,
P003018,ING002808,,
P003019,ING002797,,
P003020,ING002812,,
P003021,ING002738,,
P003021,ING002973,,
P003021,ING000089,,
P003022,ING002848,,
P003023,ING002828,,
P003024,ING002797,,
P003025,ING002823,,
P003026,ING002809,,
P003027,ING002803,,
P003028,ING002802,,
P003029,ING002803,,
P003030,ING002937,,
P003031,ING002808,,
P003032,ING002800,,
P003033,ING002801,,
P003034,ING002783,,
P003035,ING002823,,
P003036,ING002882,,
P003037,ING002808,,
P003037,ING002828,,
P003038,ING002818,,
P003039,ING002882,,
P003040,ING002810,,
P003041,ING002799,,
P003042,ING002974,,
P003043,ING002801,,
P003044,ING002801,,
P003045,ING002861,,
P003046,ING002806,,
P003046,ING002802,,
P003047,ING002808,,
P003048,ING002975,,
P003048,ING000139,,
P003049,ING002733,,
P003049,ING002034,,
P003050,ING002797,,
P003051,ING002808,,
P003052,ING002798,,
P003053,ING002812,,
P003054,ING002861,,
P003055,ING002808,,
P003056,ING002963,,
P003057,ING002820,,
P003058,ING002783,,
P003059,ING002976,,
P003060,ING002822,,
P003061,ING002823,,
P003062,ING002844,,
P003063,ING002803,,
P003064,ING002808,,
P003065,ING000419,,
P003066,ING002977,,
P003067,ING002965,,
P003068,ING002965,,
P003069,ING002783,,
P003070,ING002825,,
P003071,ING002825,,
P003072,ING002801,,
P003072,ING002804,,
P003073,ING002801,,
P003073,ING002804,,
P003074,ING002798,,
P003075,ING002801,,
P003076,ING002802,,
P003077,ING002738,,
P003078,ING002808,,
P003079,ING002808,,
P003080,ING002801,,
P003081,ING002801,,
P003082,ING002835,,
P003083,ING002808,,
P003084,ING002978,,
P003085,ING002972,,
P003086,ING002803,,
P003086,ING002806,,
P003087,ING002740,,
P003087,ING002884,,
P003088,ING002979,,
P003089,ING002879,,
P003090,ING002828,,
P003090,ING002848,,
P003091,ING002808,,
P003092,ING002963,,
P003093,ING002797,,
P003094,ING002799,,
P003095,ING002798,,
P003096,ING002963,,
P003097,ING002783,,
P003098,ING000239,,
P003098,ING002034,,
P003099,ING002809,,
P003100,ING002785,,
P003100,ING000225,,
P003100,ING000284,,
P003100,ING002731,,
P003100,ING002434,,
P003100,ING002784,,
P003100,ING002189,,
P003101,ING002963,,
P003102,ING002818,,
P003103,ING002818,,
P003104,ING002825,,
P003105,ING002831,,
P003106,ING002737,,
P003107,ING002798,,
P003108,ING002799,,
P003109,ING002810,,
P003110,ING002980,,
P003111,ING002818,,
P003112,ING002981,,
P003113,ING002737,,
P003114,ING002982,,
P003115,ING002757,,
P003116,ING002757,,
P003117,ING002983,,
P003118,ING002737,,
P003119,ING002984,,
P003120,ING002985,,
P003121,ING002783,,
P003122,ING002986,,
P003123,ING002987,,
P003124,ING002988,,
P003125,ING002989,,
P003126,ING002990,,
P003127,ING002991,,
P003127,ING002992,,
P003128,ING002993,,
P003129,ING002990,,
P003130,ING002994,,
P003131,ING002995,,
P003132,ING002996,,
P003133,ING002995,,
P003134,ING002995,,
P003135,ING002997,,
P003136,ING000157,,
P003136,ING000089,,
P003136,ING000235,,
P003137,ING002998,,
P003138,ING002998,,
P003139,ING002985,,
P003140,ING002999,,
P003141,ING002988,,
P003142,ING002985,,
P003143,ING002814,,
P003143,ING002815,,
P003144,ING003000,,
P003145,ING003001,,
P003146,ING002814,,
P003146,ING002815,,
P003147,ING003002,,
P003148,ING003003,,
P003149,ING003004,,
P003149,ING003005,,
P003150,ING003004,,
P003151,ING003006,,
P003152,ING003007,,
P003153,ING003008,,
P003154,ING002990,,
P003155,ING002987,,
P003156,ING003009,,
P003157,ING002813,,
P003158,ING003010,,
P003159,ING003011,,
P003160,ING002813,,
P003161,ING003003,,
P003162,ING003011,,
P003163,ING003008,,
P003164,ING003012,,
P003165,ING002996,,
P003166,ING002998,,
P003167,ING003010,,
P003168,ING003013,,
P003169,ING003002,,
P003170,ING003002,,
P003171,ING003009,,
P003172,ING003014,,
P003173,ING003009,,
P003174,ING003015,,
P003174,ING002853,,
P003174,ING000089,,
P003175,ING003016,,
P003176,ING003001,,
P003177,ING003016,,
P003178,ING003001,,
P003179,ING003017,,
P003180,ING002995,,
P003181,ING003006,,
P003182,ING003018,,
P003182,ING003019,,
P003182,ING000812,,
P003183,ING002813,,
P003184,ING003011,,
P003185,ING003020,,
P003186,ING002985,,
P003187,ING002985,,
P003188,ING002985,,
P003189,ING002985,,
P003190,ING003002,,
P003191,ING003020,,
P003192,ING003009,,
P003193,ING003021,,
P003194,ING003022,,
P003195,ING003023,,
P003196,ING003024,,
P003196,ING003025,,
P003196,ING000812,,
P003197,ING003026,,
P003198,ING003026,,
P003199,ING003027,,
P003200,ING003006,,
P003201,ING003028,,
P003202,ING002985,,
P003203,ING002783,,
P003204,ING002783,,
P003205,ING002783,,
P003206,ING002994,,
P003207,ING003001,,
P003208,ING003020,,
P003209,ING003029,,
P003210,ING003030,,
P003211,ING003031,,
P003212,ING003009,,
P003213,ING003032,,
P003214,ING002997,,
P003215,ING002995,,
P003216,ING003031,,
P003217,ING003033,,
P003218,ING003011,,
P003219,ING003011,,
P003220,ING002985,,
P003221,ING003020,,
P003222,ING003020,,
P003223,ING003034,,
P003224,ING002999,,
P003225,ING003035,,
P003226,ING003036,,
P003227,ING002996,,
P003228,ING002996,,
P003229,ING002996,,
P003230,ING003010,,
P003231,ING002985,,
P003232,ING003037,,
P003233,ING002995,,
P003234,ING003003,,
P003235,ING002992,,
P003235,ING003038,,
P003236,ING002985,,
P003237,ING003039,,
P003238,ING003000,,
P003239,ING003001,,
P003240,ING003040,,
P003241,ING003035,,
P003242,ING003035,,
P003243,ING003003,,
P003244,ING002985,,
P003245,ING003041,,
P003246,ING003041,,
P003247,ING003008,,
P003248,ING003042,,
P003249,ING003042,,
P003250,ING003043,,
P003251,ING003003,,
P003252,ING003040,,
P003253,ING003044,,
P003254,ING003016,,
P003255,ING003011,,
P003256,ING002995,,
P003257,ING003045,,
P003258,ING003010,,
P003259,ING003003,,
P003260,ING003046,,
P003261,ING003047,,
P003262,ING003041,,
P003263,ING003002,,
P003264,ING003008,,
P003265,ING002985,,
P003266,ING003048,,
P003267,ING002985,,
P003268,ING002985,,
P003269,ING003010,,
P003270,ING003041,,
P003271,ING003006,,
P003272,ING003001,,
P003273,ING003003,,
P003274,ING003002,,
P003275,ING003003,,
P003276,ING003003,,
P003277,ING003049,,
P003278,ING003050,,
P003279,ING003051,,
P003280,ING003026,,
P003281,ING003009,,
P003282,ING003046,,
P003283,ING002995,,
P003284,ING002982,,
P003285,ING003052,,
P003286,ING003053,,
P003287,ING003054,,
P003288,ING002783,,
P003289,ING003044,,
P003290,ING002985,,
P003291,ING003055,,
P003292,ING003002,,
P003293,ING003003,,
P003294,ING002999,,
P003295,ING002993,,
P003296,ING003056,,
P003298,ING002995,,
P003299,ING003057,,
P003300,ING003055,,
P003301,ING003058,,
P003302,ING003059,,
P003303,ING003060,,
P003304,ING003050,,
P003305,ING002996,,
P003306,ING002783,,
P003307,ING003001,,
P003308,ING002783,,
P003309,ING003044,,
P003310,ING003061,,
P003311,ING002985,,
P003312,ING003002,,
P003313,ING003000,,
P003314,ING002783,,
P003315,ING003001,,
P003316,ING003003,,
P003317,ING002783,,
P003317,ING002916,,
P003318,ING003017,,
P003319,ING003016,,
P003320,ING003057,,
P003321,ING003027,,
P003322,ING003062,,
P003323,ING003055,,
P003324,ING003010,,
P003325,ING002783,,
P003326,ING002988,,
P003327,ING003028,,
P003328,ING003016,,
P003329,ING002783,,
P003330,ING003007,,
P003331,ING003063,,
P003332,ING002992,,
P003332,ING002991,,
P003333,ING003010,,
P003334,ING003010,,
P003335,ING003051,,
P003336,ING002995,,
P003337,ING003044,,
P003338,ING002985,,
P003339,ING003002,,
P003340,ING002988,,
P003341,ING003004,,
P003342,ING003045,,
P003343,ING003002,,
P003344,ING003000,,
P003345,ING003002,,
P003346,ING002843,,
P003346,ING003025,,
P003347,ING002995,,
P003348,ING003061,,
P003349,ING003064,,
P003350,ING002783,,
P003350,ING003064,,
P003351,ING002999,,
P003352,ING002783,,
P003353,ING002783,,
P003354,ING003065,,
P003355,ING002783,,
P003356,ING003006,,
P003357,ING002996,,
P003358,ING003066,,
P003359,ING002557,,
P003360,ING002985,,
P003361,ING001798,,
P003362,ING002835,,
P003363,ING002985,,
P003364,ING002985,,
P003365,ING003001,,
P003366,ING003035,,
P003367,ING003067,,
P003368,ING002783,,
P003369,ING002985,,
P003370,ING002985,,
P003371,ING003002,,
P003372,ING002736,,
P003373,ING003055,,
P003374,ING003027,,
P003375,ING002985,,
P003376,ING002995,,
P003377,ING002999,,
P003378,ING002997,,
P003379,ING003010,,
P003380,ING002995,,
P003381,ING003002,,
P003382,ING003004,,
P003383,ING003051,,
P003384,ING003030,,
P003385,ING003020,,
P003386,ING003010,,
P003387,ING002995,,
P003388,ING003068,,
P003389,ING003069,,
P003390,ING002985,,
P003391,ING002963,,
P003392,ING002985,,
P003393,ING002985,,
P003394,ING003030,,
P003395,ING002995,,
P003396,ING003018,,
P003396,ING003019,,
P003396,ING000812,,
P003397,ING003059,,
P003398,ING002757,,
P003399,ING002963,,
P003400,ING002985,,
P003401,ING002990,,
P003402,ING002995,,
P003403,ING003057,,
P003404,ING003011,,
P003405,ING003041,,
P003406,ING003041,,
P003407,ING003010,,
P003408,ING002985,,
P003409,ING003003,,
P003410,ING002985,,
P003411,ING003002,,
P003412,ING003002,,
P003413,ING003063,,
P003414,ING003009,,
P003415,ING002997,,
P003416,ING003070,,
P003417,ING003057,,
P003418,ING002783,,
P003419,ING002963,,
P003420,ING002783,,
P003421,ING003002,,
P003421,ING002988,,
P003422,ING003011,,
P003423,ING002985,,
P003424,ING003071,,
P003425,ING003072,,
P003426,ING003061,,
P003427,ING000235,,
P003427,ING000089,,
P003427,ING000157,,
P003428,ING003047,,
P003429,ING003009,,
P003430,ING003002,,
P003431,ING003044,,
P003432,ING003044,,
P003433,ING003003,,
P003434,ING003057,,
P003435,ING002995,,
P003436,ING003003,,
P003437,ING003011,,
P003438,ING002963,,
P003439,ING002963,,
P003440,ING003026,,
P003441,ING002963,,
P003442,ING002963,,
P003443,ING003073,,
P003444,ING002988,,
P003445,ING002783,,
P003446,ING003059,,
P003447,ING003074,,
P003447,ING003075,,
P003447,ING003076,,
P003448,ING002232,,
P003448,ING003077,,
P003448,ING002756,,
P003448,ING002773,,
P003448,ING003078,,
P003448,ING003079,,
P003448,ING000174,,
P003448,ING003080,,
P003448,ING003081,,
P003449,ING003082,,
P003449,ING002752,,
P003449,ING002756,,
P003449,ING000174,,
P003449,ING000228,,
P003449,ING003083,,
P003449,ING000029,,
P003450,ING003084,,
P003450,ING001880,,
P003450,ING003085,,
P003451,ING003086,,
P003452,ING003087,,
P003452,ING000029,,
P003452,ING000086,,
P003453,ING003088,,
P003454,ING003089,,
P003455,ING003090,,
P003456,ING003091,,
P003456,ING000038,,
P003456,ING003092,,
P003457,ING000237,,
P003458,ING003093,,
P003459,ING003094,,
P003460,ING000821,,
P003460,ING003095,,
P003460,ING003076,,
P003461,ING003090,,
P003462,ING000006,,
P003463,ING003096,,
P003463,ING003025,,
P003464,ING003097,,
P003465,ING003098,,
P003466,ING003099,,
P003467,ING003100,,
P003468,ING003093,,
P003469,ING003101,,
P003469,ING003102,,
P003469,ING003076,,
P003470,ING003103,,
P003470,ING002245,,
P003470,ING003104,,
P003471,ING002245,,
P003471,ING003105,,
P003471,ING000451,,
P003471,ING000248,,
P003471,ING003106,,
P003471,ING000511,,
P003472,ING003107,,
P003473,ING003076,,
P003474,ING003076,,
P003475,ING003098,,
P003476,ING003098,,
P003477,ING002194,,
P003477,ING003108,,
P003478,ING003109,,
P003479,ING000038,,
P003479,ING003091,,
P003479,ING000110,,
P003480,ING003094,,
P003481,ING003110,,
P003482,ING003111,,
P003482,ING003112,,
P003482,ING003113,,
P003483,ING000109,,
P003483,ING002435,,
P003483,ING003083,,
P003483,ING003082,,
P003484,ING003114,,
P003485,ING003093,,
P003486,ING003115,,
P003486,ING003077,,
P003487,ING002232,,
P003487,ING003116,,
P003487,ING002231,,
P003487,ING003077,,
P003487,ING003117,,
P003487,ING003118,,
P003487,ING002773,,
P003487,ING002752,,
P003487,ING000029,,
P003487,ING000084,,
P003488,ING003076,,
P003489,ING000273,,
P003490,ING003119,,
P003491,ING003120,,
P003491,ING001320,,
P003491,ING003121,,
P003492,ING003115,,
P003493,ING003086,,
P003494,ING003093,,
P003495,ING003122,,
P003495,ING003085,,
P003495,ING001880,,
P003496,ING003123,,
P003497,ING003093,,
P003498,ING003124,,
P003498,ING000038,,
P003498,ING000110,,
P003499,ING003125,,
P003500,ING003126,,
P003500,ING003127,,
P003500,ING003019,,
P003500,ING003128,,
P003500,ING001793,,
P003500,ING001879,,
P003501,ING003076,,
P003501,ING003129,,
P003501,ING003074,,
P003502,ING003130,,
P003503,ING003108,,
P003503,ING000252,,
P003504,ING003131,,
P003505,ING003132,,
P003505,ING003133,,
P003506,ING002193,,
P003507,ING003074,,
P003507,ING003076,,
P003507,ING000252,,
P003508,ING003074,,
P003508,ING003129,,
P003508,ING003076,,
P003509,ING003134,,
P003510,ING003119,,
P003511,ING003093,,
P003512,ING001320,,
P003512,ING003135,,
P003512,ING003076,,
P003513,ING002194,,
P003513,ING003108,,
P003514,ING003136,,
P003515,ING000821,,
P003515,ING003129,,
P003515,ING003076,,
P003516,ING003089,,
P003517,ING003093,,
P003518,ING002756,,
P003518,ING003077,,
P003518,ING002232,,
P003518,ING000174,,
P003518,ING003117,,
P003518,ING002752,,
P003518,ING003137,,
P003518,ING000029,,
P003518,ING003118,,
P003518,ING000314,,
P003518,ING003138,,
P003518,ING003116,,
P003518,ING003139,,
P003519,ING002179,,
P003519,ING003140,,
P003519,ING003141,,
P003519,ING000174,,
P003519,ING003142,,
P003519,ING003143,,
P003520,ING003088,,
P003521,ING002731,,
P003521,ING002232,,
P003521,ING003144,,
P003522,ING003125,,
P003523,ING002194,,
P003524,ING003145,,
P003525,ING003125,,
P003526,ING003146,,
P003526,ING000819,,
P003527,ING003075,,
P003527,ING003074,,
P003527,ING003076,,
P003528,ING003147,,
P003529,ING003114,,
P003530,ING002193,,
P003531,ING003094,,
P003532,ING003148,,
P003533,ING003076,,
P003533,ING003075,,
P003533,ING003074,,
P003534,ING003149,,
P003534,ING000157,,
P003534,ING000293,,
P003534,ING000089,,
P003534,ING003150,,
P003534,ING001793,,
P003534,ING001670,,
P003535,ING003074,,
P003535,ING003075,,
P003535,ING003076,,
P003536,ING002194,,
P003537,ING003074,,
P003537,ING003075,,
P003538,ING002193,,
P003539,ING003151,,
P003540,ING003093,,
P003541,ING002194,,
P003541,ING003108,,
P003542,ING002435,,
P003542,ING003083,,
