product_code,registration_number,dosage_form_code,requires_prescription,shelf_life_months,temperature_condition,light_condition,humidity_condition
P004904,VD-19429-13,DF000006,false,24,,,
P004905,VD-20735-14,DF000007,true,36,,,
P004906,VD-27535-17,DF000026,false,24,,,
P004907,893200192025,DF000007,true,36,,,
P004908,VN-15868-12,DF000007,false,36,,,
P004909,893110154124,DF000007,true,24,,,
P004910,VD-21845-14,DF000063,true,36,,,
P004911,VN-20604-17,DF000007,true,24,,,
P004912,VN-20208-16,DF000026,false,36,,,
P004913,893100863324,DF000069,false,24,,,
P004914,893100818624,DF000026,false,36,,,
P004915,893100508324,DF000006,false,24,,,
P004916,893100280800,DF000026,false,48,,,
P004917,VD-35887-22,DF000047,false,30,,,
P004918,VN-19096-15,DF000006,false,24,,,
P004919,930100022725,DF000063,false,36,,,
P004920,899100177223,DF000123,false,24,,,
P004921,VD-23917-15,DF000033,false,24,,,
P004922,VN-22567-20,DF000122,false,24,,,
P004923,300100036725,DF000007,false,36,,,
P004924,VN-14585-12,DF000063,false,36,,,
P004925,893100181824,DF000007,false,24,,,
P004926,893100475024,DF000063,false,36,,,
P004927,893100857924,DF000063,false,36,,,
P004928,VN-15978-12,DF000063,false,60,,,
P004929,893100173524,DF000007,false,36,,,
P004930,893100173424,DF000007,false,36,,,
P004931,893100105624,DF000006,false,36,,,
P004932,880100350425,DF000006,false,36,,,
P004933,893100068800,DF000006,false,24,,,
P004934,893100414924,DF000069,false,24,,,
P004935,893100095423,DF000005,false,36,,,
P004936,VD-34817-20,DF000063,false,24,,,
P004937,893100051524,DF000026,false,24,,,
P004938,VN-22623-20,DF000063,false,24,,,
P004939,893100217524,DF000096,false,36,,,
P004940,893200122600,DF000051,false,36,,,
P004941,893100669124,DF000063,false,36,,,
P004942,893100863824,DF000106,false,24,,,
P004943,893100319600,DF000033,false,24,,,
P004944,893100569224,DF000069,false,24,,,
P004945,893100569224,DF000069,false,24,,,
P004946,VD-17924-12,DF000063,false,24,,,
P004947,893100706224,DF000069,false,36,,,
P004948,893100275023,DF000006,false,24,,,
P004949,893100113000,DF000063,false,36,,,
P004950,893100198224,DF000038,false,36,,,
P004951,930100136023,DF000026,false,36,,,
P004952,893100224625,DF000069,false,24,,,
P004953,893100506824,DF000006,false,24,,,
P004954,893100070600,DF000069,false,24,,,
P004955,885100006423,DF000026,false,36,,,
P004956,893100318100,DF000069,false,24,,,
P004957,893100224625,DF000069,false,24,,,
P004958,VD-35610-22,DF000006,false,24,,,
P004959,893100275023,DF000006,false,,,,
P004960,893100212300,DF000006,false,36,,,
P004961,893100224625,DF000069,false,24,,,
P004962,893100334224,DF000006,false,36,,,
P004963,VD-34074-20,DF000006,false,36,,,
P004964,893100018700,DF000006,false,36,,,
P004965,VD-34074-20,DF000006,false,36,,,
P004966,VD-35178-21,DF000006,false,36,,,
P004967,VD-16528-12,DF000007,false,36,,,
P004968,VD-33108-19,DF000063,false,36,,,
P004969,VD-20227-13,DF000033,false,36,,,
P004970,VD-19401-13,DF000033,false,36,,,
P004971,VD-11915-10,DF000026,false,36,,,
P004972,VD-30960-18,DF000051,false,36,,,
P004973,893100923824,DF000037,false,36,,,
P004974,VD-34489-20,DF000036,false,36,,,
P004975,VD-24072-16,DF000066,false,36,,,
P004976,893200319425,DF000063,false,36,,,
P004977,VD-21329-14,DF000033,false,36,,,
P004978,VD-18103-12,DF000033,false,36,,,
P004979,VD-16770-12,DF000069,false,24,,,
P004980,VD-24990-16,DF000033,false,36,,,
P004981,VD-18325-13,DF000063,false,36,,,
P004982,930100521024,DF000063,false,36,,,
P004983,VD-21455-14,DF000063,false,36,,,
P004984,VN-7691-09,DF000069,false,30,,,
P004985,893100508524,DF000006,false,36,,,
P004986,VN-15990-12,DF000069,false,36,,,
P004987,893100706424,DF000063,false,36,,,
P004988,VD-17683-12,DF000105,false,24,,,
P004989,VD-18564-13,DF000063,false,36,,,
P004990,VD-23888-15,DF000066,false,36,,,
P004991,890100022224,DF000029,false,30,,,
P004992,VD-16822-12,DF000007,false,48,,,
P004993,VN-15273-12,DF000007,false,36,,,
P004994,880100008000,DF000063,false,36,,,
P004995,VD-20768-14,DF000063,false,36,,,
P004996,VD-27171-17,DF000051,false,36,,,
P004997,893100281100,DF000017,false,36,,,
P004998,894100451125,DF000036,false,24,,,
P004999,VD-14276-11,DF000069,false,36,,,
P005000,893100220624,DF000063,false,36,,,
P005001,300100009125,DF000026,false,36,,,
P005002,VD-21662-14,DF000123,false,30,,,
P005003,885100021924,DF000007,false,36,,,
P005004,VD-25104-16,DF000006,false,30,,,
P005005,893100167725,DF000033,false,24,,,
P005006,V23-H12-16,DF000066,false,24,,,
P005007,893100716624,DF000033,false,24,,,
P005008,893100262800,DF000069,false,36,,,
P005009,VD-24070-16,DF000033,false,36,,,
P005010,VD-19913-13,DF000033,false,36,,,
P005011,893100163425,DF000033,false,36,,,
P005012,893100120625,DF000026,false,36,,,
P005013,VD-14680-11,DF000069,false,36,,,
P005014,893100275023,DF000006,false,24,,,
P005015,893100074600,DF000063,false,36,,,
P005016,893100225925,DF000063,false,48,,,
P005017,893200723724,DF000095,false,36,,,
P005018,893100265800,DF000036,false,24,,,
P005019,893100919424,DF000069,false,36,,,
P005020,893100333524,DF000063,false,36,,,
P005021,VD-21787-14,DF000026,false,36,,,
P005022,893100100924,DF000069,false,36,,,
P005023,VD-18738-13,DF000063,false,36,,,
P005024,V982-H12-10,DF000066,false,36,,,
P005025,893100513124,DF000123,false,24,,,
P005026,893100843024,DF000069,false,36,,,
P005027,893100207824,DF000006,false,36,,,
P005028,893100566724,DF000006,false,24,,,
P005029,893100221025,DF000006,false,36,,,
P005030,893100361925,DF000069,false,24,,,
P005031,VD-21981-14,DF000007,false,,,,
P005032,VN-18395-14,DF000122,false,24,,,
P005033,893100125225,DF000005,false,36,,,
P005034,VD-34611-20,DF000026,false,36,,,
P005035,TCT-00286-25,DF000069,false,36,,,
P005036,VD-26864-17,DF000114,false,36,,,
P005037,893100248600,DF000026,false,36,,,
P005038,893100056624,DF000007,false,36,,,
P005039,VN-15990-12,DF000087,false,36,,,
P005040,VD-22831-15,DF000007,false,24,,,
P005041,893100083424,DF000026,false,24,,,
P005042,893100068400,DF000007,false,36,,,
P005043,893100342124,DF000007,false,36,,,
P005044,893100065700,DF000006,false,36,,,
P005045,893100318700,DF000063,false,36,,,
P005046,VN-9971-10,DF000033,false,36,,,
P005047,VD-23289-15,DF000036,false,36,,,
P005048,VN-19910-16,DF000030,false,24,,,
P005049,893100333724,DF000033,false,36,,,
P005050,VN-19441-15,DF000007,false,36,,,
P005051,893100845624,DF000007,false,36,,,
P005052,893100422224,DF000063,false,36,,,
P005053,893100474524,DF000063,false,36,,,
P005054,893100380024,DF000007,false,24,,,
P005055,VD-21016-14,DF000007,false,36,,,
P005056,VD-19842-13,DF000033,false,36,,,
P005057,893100203824,DF000063,false,30,,,
P005058,893100135225,DF000026,false,36,,,
P005059,893100436524,DF000006,false,36,,,
P005060,893100202024,DF000006,false,3,,,
P005061,893100474824,DF000063,false,36,,,
P005062,VN-18427-14,DF000006,false,36,,,
P005063,893100899124,DF000006,false,24,,,
P005064,893100513224,DF000006,false,24,,,
P005065,VD-24530-16,DF000026,false,36,,,
P005066,VN-17803-14,DF000007,false,24,,,
P005067,VNB-3270-05,DF000033,false,36,,,
P005068,893100852424,DF000069,false,36,,,
P005069,VN-16231-13,DF000036,false,36,,,
P005070,893100686224,DF000007,false,24,,,
P005071,893100100324,DF000006,false,24,,,
P005072,893100100324,DF000006,false,24,,,
P005073,VN-17830-14,DF000026,false,24,,,
P005074,VN-14584-12,DF000030,false,36,,,
P005075,300100067723,DF000006,false,36,,,
P005076,V10-H12-16,DF000069,false,18,,,
P005077,VN-16315-13,DF000006,false,24,,,
P005078,VN-18469-14,DF000069,false,24,,,
P005079,VD-14079-11,DF000069,false,36,,,
P005080,VD-19183-13,DF000026,false,36,,,
P005081,VD-29445-18,DF000066,false,24,,,
P005082,VN-6792-08,DF000069,false,24,,,
P005083,VN-18075-14,DF000069,false,18,,,
P005084,VD-15058-11,DF000063,false,36,,,
P005085,VD-26942-17,DF000069,false,36,,,
P005086,VD-13368-10,DF000026,false,36,,,
P005087,893100269000,DF000069,false,36,,,
P005088,VD-20151-13,DF000026,false,36,,,
P005089,893100714324,DF000051,false,36,,,
P005090,VD-15939-11,DF000063,false,36,,,
P005091,893200193025,DF000033,false,36,,,
P005092,VN-15940-12,DF000033,false,36,,,
P005093,VD-18573-13,DF000087,false,24,,,
P005094,893110190324,DF000122,true,30,,,
P005095,893110043823,DF000122,true,30,,,
P005096,893110210024,DF000051,true,36,,,
P005097,893110853624,DF000063,true,36,,,
P005098,893110416324,DF000033,true,36,,,
P005099,893110446924,DF000122,true,24,,,
P005100,893110707024,DF000006,true,24,,,
P005101,893110206500,DF000026,true,24,,,
P005102,VD-14505-11,DF000007,true,36,,,
P005103,893110278200,DF000122,true,24,,,
P005104,300210726524,DF000033,true,36,,,
P005105,840110998124,DF000006,true,24,,,
P005106,893110881724,DF000007,true,36,,,
P005107,893410110024,DF000033,true,36,,,
P005108,893110188324,DF000004,true,36,,,
P005109,893110202224,DF000006,true,36,,,
P005110,893110402524,DF000050,true,24,,,
P005111,VD-12939-10,DF000006,true,36,,,
P005112,VN-22696-20,DF000051,true,24,,,
P005113,893110817524,DF000122,true,36,,,
P005114,540110403023,DF000033,true,60,,,
P005115,VN-18160-14,DF000054,true,36,,,
P005116,893110104524,DF000026,true,36,,,
P005117,893100341724,DF000051,true,36,,,
P005118,VD-16015-11,DF000007,true,36,,,
P005119,893100069000,DF000069,true,36,,,
P005120,893110463224,DF000122,true,24,,,
P005121,VD-31270-18,DF000051,true,36,,,
P005122,893110059323,DF000069,true,36,,,
P005123,893110105824,DF000026,true,36,,,
P005124,893110225723,DF000026,true,36,,,
P005125,893110160625,DF000026,true,24,,,
P005126,893110265900,DF000063,true,48,,,
P005127,893100566524,DF000006,true,24,,,
P005128,893110201024,DF000026,true,24,,,
P005129,QLSP-1155-19,DF000033,true,36,,,
P005130,893110318224,DF000026,true,36,,,
P005131,893110071000,DF000007,true,36,,,
P005132,QLSP-976-16,DF000033,true,36,,,
P005133,893110876124,DF000026,true,36,,,
P005134,VNCT-00001-20,DF000124,true,48,,,
P005135,VD-19914-13,DF000066,true,36,,,
P005136,893210128100,DF000033,true,36,,,
P005137,VD-15533-11,DF000051,true,36,,,
P005138,893110214524,DF000026,true,24,,,
P005139,893110171025,DF000033,true,36,,,
P005140,VN-22256-19,DF000069,true,60,,,
P005141,893110321800,DF000063,true,36,,,
P005142,893110222524,DF000063,true,36,,,
P005143,VN-14110-11,DF000026,true,36,,,
P005144,400110020323,DF000125,true,24,,,
P005145,930110022825,DF000063,true,24,,,
P005146,890110354925,DF000039,true,24,,,
P005147,760410178300,DF000036,true,60,,,
P005148,893110463224,DF000122,true,24,,,
P005149,880110135724,DF000006,true,36,,,
P005150,893100713624,DF000026,true,36,,,
P005151,893110881724,DF000007,true,36,,,
P005152,893110347323,DF000006,true,24,,,
P005153,VD-31433-19,DF000033,true,36,,,
P005154,893110637224,DF000002,true,24,,,
P005155,893110078000,DF000006,true,24,,,
P005156,VD-32648-19,DF000033,true,36,,,
P005157,893110850324,DF000006,true,24,,,
P005158,893110074100,DF000053,true,36,,,
P005159,594110426323,DF000063,true,36,,,
P005160,893110247823,DF000063,true,24,,,
P005161,893110221924,DF000026,true,24,,,
P005162,893110621524,DF000006,true,36,,,
P005163,VD-26232-17,DF000069,true,36,,,
P005164,893110375223,DF000054,true,36,,,
P005165,893110109523,DF000033,true,36,,,
P005166,VD-24355-16,DF000036,false,36,,,
P005167,VD-16837-12,DF000059,true,36,,,
P005168,893110533424,DF000026,true,36,,,
P005169,893110571924,DF000063,true,36,,,
P005170,893110467624,DF000033,true,24,,,
P005171,893110686324,DF000026,true,24,,,
P005172,893110342724,DF000126,true,36,,,
P005173,955110444023,DF000127,true,36,,,
P005174,893100272400,DF000063,false,36,,,
P005175,893110070200,DF000069,true,36,,,
P005176,VD-23687-15,DF000026,true,24,,,
P005177,893110568224,DF000063,true,24,,,
P005178,893110292623,DF000026,true,24,,,
P005179,VD3-55-20,DF000026,true,36,,,
P005180,529100342725,DF000026,true,60,,,
P005181,590110349625,DF000069,true,36,,,
P005182,VD-34443-20,DF000056,true,24,,,
P005183,893110628324,DF000069,true,24,,,
P005184,893100067200,DF000006,true,24,,,
P005185,890110451725,DF000006,true,36,,,
P005186,893110468524,DF000006,true,24,,,
P005187,893110484424,DF000006,true,36,,,
P005188,VN-20946-18,DF000068,true,50,,,
P005189,893110342724,DF000126,true,36,,,
P005190,VD-17484-12,DF000006,true,36,,,
P005191,VD-16417-12,DF000054,true,36,,,
P005192,VD-18904-13,DF000007,false,24,,,
P005193,VD-16401-12,DF000036,true,36,,,
P005194,893110694924,DF000033,true,36,,,
P005195,400110020423,DF000059,true,24,,,
P005196,VD-18758-13,DF000069,false,36,,,
P005197,893110927524,DF000069,true,36,,,
P005198,893110636824,DF000063,true,36,,,
P005199,VD-28383-17,DF000033,false,36,,,
P005200,893110416324,DF000033,true,36,,,
P005201,893110824424,DF000050,true,24,,,
P005202,QLSP-1154-19,DF000033,true,36,,,
P005203,VN-17746-14,DF000063,false,24,,,
P005204,893100855524,DF000063,false,24,,,
P005205,VN-5391-10,DF000033,true,36,,,
P005206,VN-15237-12,DF000033,true,36,,,
P005207,893110072024,DF000026,true,36,,,
P005208,893100198224,DF000038,false,36,,,
P005209,893110105824,DF000026,true,36,,,
P005210,SP3-1192-20,DF000033,true,36,,,
P005211,V16-H12-13,DF000066,false,60,,,
P005212,V16-H12-13,DF000066,false,60,,,
P005213,VN-20946-18,DF000068,true,50,,,
P005214,VD-23890-15,DF000056,true,36,,,
P005215,VN-15849-12,DF000033,true,36,,,
P005216,VN-17401-13,DF000007,true,36,,,
P005217,893110216024,DF000063,true,24,,,
P005218,893110694924,DF000033,true,36,,,
P005219,893110711424,DF000051,true,36,,,
P005220,VD-16823-12,DF000056,false,24,,,
P005221,VD-20815-14,DF000006,false,24,,,
P005222,893110188024,DF000054,true,36,,,
P005223,VN-18394-14,DF000123,false,24,,,
P005224,QLSP-1092-18,DF000036,true,36,,,
P005225,893100223025,DF000069,false,24,,,
P005226,893100167725,DF000033,false,24,,,
P005227,VN-15485-12,DF000033,true,36,,,
P005228,VN-18064-14,DF000006,true,24,,,
P005229,VD-11483-10,DF000026,false,36,,,
P005230,VD-21326-14,DF000003,false,36,,,
P005231,VD-18980-13,DF000026,false,36,,,
P005232,VD-30056-18,DF000054,true,36,,,
P005233,VN-20697-17,DF000006,true,24,,,
P005234,VN-16019-12,DF000006,true,24,,,
P005235,VD-22155-15,DF000026,true,24,,,
P005236,893100846424,DF000006,false,24,,,
P005237,893114258924,DF000007,true,36,,,
P005238,893114375424,DF000033,true,36,,,
P005239,890114033823,DF000026,true,36,,,
P005240,800114432423,DF000033,true,24,,,
P005241,893110703824,DF000033,true,36,,,
P005242,539114780524,DF000033,true,36,,,
P005243,880114031225,DF000033,true,36,,,
P005244,893114227023,DF000026,true,36,,,
P005245,VN2-191-13,DF000007,true,36,,,
P005246,VN-14708-12,DF000033,true,24,,,
P005247,893110456425,DF000026,true,,,,
P005248,893114226823,DF000050,true,24,,,
P005249,893114093623,DF000062,true,24,,,
P005250,893114248123,DF000062,true,24,,,
P005251,893114114823,DF000110,true,24,,,
P005252,893114092723,DF000050,true,24,,,
P005253,893114343523,DF000050,true,24,,,
P005254,893114176325,DF000050,true,24,,,
P005255,893114176225,DF000050,true,24,,,
P005256,893114115123,DF000062,true,36,,,
P005257,760110124124,DF000026,true,36,,,
P005258,001110194023,DF000026,true,24,,,
P005259,499110779224,DF000026,true,48,,,
P005260,471110193423,DF000063,true,36,,,
P005261,001410090323,DF000128,true,24,,,
P005262,VN-16290-13,DF000129,true,36,,,
P005263,900114528124,DF000062,true,24,,,
P005264,893114092623,DF000130,true,24,,,
P005265,890114440823,DF000033,true,24,,,
P005266,890114440723,DF000033,true,24,,,
P005267,890114440923,DF000033,true,24,,,
P005268,QLSP-H02-983-16,DF000045,true,24,,,
P005269,590114445923,DF000033,true,24,,,
P005270,890114524124,DF000050,true,,,,
P005271,001410037423,DF000050,true,36,,,
P005272,VN-16582-13,DF000045,true,36,,,
P005273,893114435324,DF000026,true,36,,,
P005274,840114035023,DF000026,true,30,,,
P005275,500114446023,DF000131,true,24,,,
P005276,VN-22785-21,DF000063,true,24,,,
P005277,SP3-1238-22,DF000062,true,24,,,
P005278,880114026625,DF000063,true,36,,,
P005279,900114412423,DF000062,true,24,,,
P005280,930114132624,DF000062,true,36,,,
P005281,893114122725,DF000050,true,24,,,
P005282,900114412423,DF000062,true,24,,,
P005283,300110185525,DF000063,true,,,,
P005284,VN-16848-13,DF000007,true,36,,,
P005285,893114093323,DF000050,true,24,,,
P005286,471110003600,DF000033,true,48,,,
P005287,893114661824,DF000007,true,36,,,
P005288,893114093023,DF000062,true,36,,,
P005289,893114229123,DF000050,true,24,,,
P005290,893114467423,DF000132,true,24,,,
P005291,893114092823,DF000110,true,24,,,
P005292,893114093523,DF000062,true,36,,,
P005293,890114447923,DF000026,true,24,,,
P005294,QLĐB-635-17,DF000050,true,24,,,
P005295,893114123625,DF000062,true,36,,,
P005296,VN-17422-13,DF000062,true,24,,,
P005297,900114412523,DF000110,true,36,,,
P005298,VN2-637-17,DF000045,true,24,,,
P005299,893114092923,DF000055,true,24,,,
P005300,890114087523,DF000045,true,24,,,
P005301,893114343623,DF000055,true,36,,,
P005302,300110185625,DF000063,true,,,,
P005303,900114412323,DF000062,true,24,,,
P005304,400114351024,DF000007,true,36,,,
P005305,400114430523,DF000007,true,36,,,
P005306,VN-18193-14,DF000063,true,36,,,
P005307,VN-22786-21,DF000063,true,24,,,
P005308,VN-11029-10,DF000007,true,24,,,
P005309,VN2-303-14,DF000026,true,24,,,
P005310,893100359023,DF000007,false,36,,,
P005311,VD-34965-21,DF000026,false,36,,,
P005312,893100300923,DF000122,false,24,,,
P005313,VD-22459-15,DF000028,false,36,,,
P005314,893100091324,DF000028,false,36,,,
P005315,893100102923,DF000026,false,36,,,
P005316,893100810824,DF000133,false,36,,,
P005317,893100810724,DF000133,false,36,,,
P005318,893100493725,DF000122,false,48,,,
P005319,VD-20715-14,DF000026,false,36,,,
P005320,893100024300,DF000007,false,36,,,
P005321,893100249700,DF000026,false,36,,,
P005322,VD-20764-14,DF000007,false,36,,,
P005323,893100099624,DF000033,false,24,,,
P005324,893100802724,DF000026,false,36,,,
P005325,VD-36017-22,DF000122,false,24,,,
P005326,800100794824,DF000008,false,60,,,
P005327,300100011324,DF000122,false,36,,,
P005328,760100073723,DF000008,false,36,,,
P005329,893100719124,DF000069,false,36,,,
P005330,VD-19229-13,DF000007,false,60,,,
P005331,955100342525,DF000026,false,60,,,
P005332,893100013400,DF000133,false,36,,,
P005333,893100013300,DF000007,false,36,,,
P005334,893100013600,DF000122,false,24,,,
P005335,893100041023,DF000133,false,36,,,
P005336,893100040923,DF000133,false,36,,,
P005337,885100077723,DF000063,false,36,,,
P005338,300100523924,DF000134,false,36,,,
P005339,893100626624,DF000033,false,36,,,
P005340,899100000324,DF000087,false,36,,,
P005341,893100840624,DF000007,false,48,,,
P005342,VN-20952-18,DF000134,false,36,,,
P005343,539100184523,DF000007,false,36,,,
P005344,893100421724,DF000026,false,24,,,
P005345,893100340723,DF000007,false,48,,,
P005346,VD-22382-15,DF000007,false,36,,,
P005347,539100184423,DF000122,false,48,,,
P005348,VD-34572-20,DF000122,false,36,,,
P005349,893100263000,DF000005,false,36,,,
P005350,893100626724,DF000017,false,36,,,
P005351,893100095323,DF000007,false,36,,,
P005352,VD-25561-16,DF000026,false,48,,,
P005353,893100623524,DF000043,false,60,,,
P005354,300100011424,DF000134,false,36,,,
P005355,300100994124,DF000135,false,36,,,
P005356,893100208200,DF000087,false,24,,,
P005357,VD-18157-12,DF000043,false,60,,,
P005358,893100140324,DF000136,false,36,,,
P005359,893100597824,DF000026,false,48,,,
P005360,893100140424,DF000007,false,36,,,
P005361,540100144023,DF000122,false,24,,,
P005362,893100224724,DF000123,false,24,,,
P005363,893200128800,DF000026,false,36,,,
P005364,VN-22826-21,DF000024,false,24,,,
P005365,893100208200,DF000043,false,24,,,
P005366,893100718424,DF000006,false,24,,,
P005367,893100308900,DF000053,false,36,,,
